LSOA11CD,average_price,airbnb_density,Price_Change,People per Sq Km,Income Score (rate),hotel_density,tourist_attraction_density,AvPTAI2015,Cluster
E01003034,0.09643880661266023,0.6220187260755604,36.04761904761904,15161.2903225806,0.135,-0.1501929903248339,3.698345225406684,10.543,3
E01003035,0.0735871500318601,0.6869024269000771,-0.2654867256637168,13477.8911564626,0.122,-0.1501929903248339,-0.09186933123590706,26.5789,3
E01003036,0.2840814030654737,0.4593658146186424,13.543247344461305,13651.6357206012,0.138,-0.1501929903248339,-0.09186933123590706,15.0854,3
E01003037,0.25081935242786535,0.16595815906339653,5.286588759042849,12117.2353455818,0.233,0.5674182582399282,-0.09186933123590706,13.9905,3
E01003038,0.6108968824717103,0.13810873009339364,37.25490196078432,12972.1595184349,0.06,-0.1501929903248339,-0.09186933123590706,20.8984,1
E01003039,0.05892174659611582,0.32457052142873416,1.818181818181818,13133.1168831169,0.041,-0.1501929903248339,-0.09186933123590706,27.0005,3
E01003040,0.2808245567655084,0.13248893264331982,14.035087719298245,8535.45394300862,0.092,-0.1501929903248339,-0.09186933123590706,20.5203,1
E01003041,-0.10129078918662529,0.7507161869857107,11.702127659574469,15812.5,0.192,-0.1501929903248339,-0.09186933123590706,31.3175,3
E01003042,0.14439888397807454,0.33474905827916385,14.496376811594203,11442.0062695925,0.155,-0.1501929903248339,-0.09186933123590706,19.7273,3
E01003043,-0.0002464485187953681,0.9265711359159692,4.032458126935604,15212.7659574468,0.157,-0.1501929903248339,-0.09186933123590706,30.5943,3
E01003044,-0.001724953347033579,0.09579417143119459,95.40229885057472,15000.0,0.271,-0.1501929903248339,-0.09186933123590706,13.5642,3
E01003045,-0.24509580871036382,0.16953618955927713,14.496376811594203,16112.0840630473,0.282,-0.1501929903248339,-0.09186933123590706,19.1527,3
E01003046,0.04814098222354566,0.23634960283030418,31.484375,17415.611814346,0.24,-0.1501929903248339,-0.09186933123590706,11.945,3
E01003047,-0.16303132354704156,0.31422897390930943,-8.653846153846153,9584.71760797342,0.238,0.30218739814984824,-0.09186933123590706,45.9036,3
E01003048,0.19679792222640458,0.08078842444708724,14.496376811594203,14670.510708402,0.276,-0.1501929903248339,-0.09186933123590706,18.2033,3
E01003049,-0.187781345027827,0.5677178753504732,109.12551287755204,14739.4957983193,0.267,-0.1501929903248339,-0.09186933123590706,29.2748,3
E01003050,-0.17194001315768187,1.1580130562121225,12.385321100917432,18552.49745158,0.122,0.6905721664251782,-0.09186933123590706,39.9008,3
E01003051,-0.23152353607078952,0.3056079857111485,3.796296296296296,10381.679389313,0.221,-0.1501929903248339,-0.09186933123590706,22.2659,3
E01003052,-0.24195958634743442,0.5806387158303479,14.496376811594203,14614.773629865,0.278,-0.1501929903248339,-0.09186933123590706,24.6214,3
E01003053,0.061469927265996135,0.862040473482034,7.462686567164178,14089.7325280414,0.08,-0.1501929903248339,-0.09186933123590706,30.8491,3
E01003054,0.019578957132580392,0.9194191192274542,8.0,22599.771949829,0.066,-0.1501929903248339,-0.09186933123590706,28.8988,3
E01003055,-0.0297418731225372,0.8281294937088438,1.67487684729064,12090.6432748538,0.168,-0.1501929903248339,3.0285231872841987,37.587,3
E01003056,-0.011251228774432003,1.4204885510256857,8.74595094863489,18519.8555956679,0.17,-0.1501929903248339,-0.09186933123590706,22.9267,3
E01003057,-0.029109126505455045,0.7295418725358029,45.11729405346427,15970.9241952233,0.236,-0.1501929903248339,-0.09186933123590706,24.6367,3
E01003058,-0.09983169108194678,0.702504569815218,-0.3322259136212624,19275.5214050494,0.135,-0.1501929903248339,-0.09186933123590706,21.9789,3
E01003059,-0.08475644040559248,0.7659113494068809,27.73853490623544,21925.0645994832,0.231,-0.1501929903248339,-0.09186933123590706,23.0769,3
E01003060,-0.02499002105749248,0.28005954124674715,8.131986958227426,17605.6338028169,0.248,-0.1501929903248339,-0.09186933123590706,35.4203,3
E01003061,-0.21153822942701808,0.643210482224422,-14.051441734371648,13060.4534005038,0.136,-0.1501929903248339,-0.09186933123590706,38.1137,3
E01003062,-0.19865559295159999,0.002027207644304136,-23.0,14741.8879056047,0.147,-0.1501929903248339,-0.09186933123590706,21.5518,3
E01003063,-0.0007840866381547782,-0.20549033394104158,-0.7847533632286996,11234.7684809098,0.246,-0.1501929903248339,-0.09186933123590706,11.8555,3
E01003064,-0.04855920730011428,-0.15365871891308586,9.57,10059.0163934426,0.059,-0.1501929903248339,-0.09186933123590706,5.58747,1
E01003065,-0.1138971731944792,-0.12897152064002135,-17.080745341614907,12669.387755102,0.279,-0.1501929903248339,-0.09186933123590706,6.48521,3
E01003066,-0.08299231532644463,-0.39323265143412156,22.61753494282084,5400.23201856149,0.228,-0.1501929903248339,-0.09186933123590706,14.9435,2
E01003067,0.04437751538803019,-0.2752027531486872,54.12222222222223,9873.41772151899,0.136,-0.1501929903248339,-0.09186933123590706,9.70269,1
E01003068,-0.4693357076598241,-0.45791351721910023,-1.162790697674419,8944.4132509826,0.179,-0.1501929903248339,-0.09186933123590706,8.45872,2
E01003069,-0.3728968699997416,-0.35200972568331096,37.76247083657371,6017.02127659574,0.188,-0.1501929903248339,-0.09186933123590706,8.782,2
E01003070,-0.319973117625306,-0.4125841786068789,39.40298507462687,11319.2818110851,0.309,-0.1501929903248339,-0.09186933123590706,9.30892,3
E01003071,-0.09886944103877529,0.17386320935504615,26.36165577342048,13778.1531531532,0.087,-0.1501929903248339,-0.09186933123590706,19.4128,3
E01003072,-0.3407505907797141,-0.1331728238147211,17.02127659574468,8940.2697495183,0.099,-0.1501929903248339,-0.09186933123590706,16.3781,1
E01003073,-0.25293636461768765,0.10399970590547361,50.0,10112.4925991711,0.217,-0.1501929903248339,-0.09186933123590706,12.0144,3
E01003074,0.07025134988219867,-0.12262552620625995,8.108848194420675,3254.11334552102,0.116,-0.1501929903248339,-0.09186933123590706,16.4748,1
E01003075,0.07584427976275634,0.297300076929967,61.81818181818181,19923.1754161332,0.292,-0.1501929903248339,-0.09186933123590706,15.815,3
E01003076,0.3021749936208362,-0.167679569060023,-5.660377358490567,5703.2704068067,0.132,-0.1501929903248339,-0.09186933123590706,16.784,2
E01003077,-0.10605661728715533,0.7243570996209385,2.9866117404737382,17717.6015473888,0.121,-0.1501929903248339,-0.09186933123590706,13.715,3
E01003078,-0.145912776482718,-0.007648139433555282,20.846153846153843,8049.83229516052,0.061,-0.1501929903248339,-0.09186933123590706,14.7264,1
E01003079,-0.23990897941782663,-0.18888504035879633,26.282051282051285,7695.08344609833,0.167,-0.1501929903248339,-0.09186933123590706,14.5822,2
E01003080,-0.405356771456062,-0.28910421076763376,46.55172413793103,13981.1912225705,0.107,-0.1501929903248339,-0.09186933123590706,13.5065,1
E01003081,-0.2849258327195687,-0.14702547879797678,-3.292181069958848,9980.53527980535,0.182,-0.1501929903248339,-0.09186933123590706,18.5632,3
E01003082,-0.38465770386072723,-0.38028977192957525,1.4412470023980817,12565.7370517928,0.209,-0.1501929903248339,-0.09186933123590706,15.713,3
E01003083,-0.334791768290148,-0.40556440631636065,17.40041928721174,10748.4828051247,0.113,-0.1501929903248339,-0.09186933123590706,9.22927,1
E01003084,-0.11945090029550023,-0.1783949655146265,8.061002178649238,11778.8802267895,0.096,-0.1501929903248339,-0.09186933123590706,18.3197,1
E01003085,-0.16073142714755997,-0.2994435797211273,29.62967394746688,8705.51601423488,0.078,-0.1501929903248339,-0.09186933123590706,9.49352,1
E01003086,0.03402798159036285,-0.40497485868674604,4.27807486631016,12163.4615384615,0.231,-0.1501929903248339,-0.09186933123590706,9.36021,3
E01003087,-0.21530169626253348,-0.23934618928045084,14.496376811594203,12996.2264150943,0.297,-0.1501929903248339,-0.09186933123590706,8.64523,3
E01003088,0.004756572869687359,0.6825633255110534,-4.335065244120097,16567.7966101695,0.177,-0.1501929903248339,-0.09186933123590706,22.2813,3
E01003089,-0.06987642886843232,0.5240827303902806,-1.7427884615384617,13431.3725490196,0.225,-0.1501929903248339,-0.09186933123590706,12.0319,3
E01003090,-0.030068562952009083,1.0929266702787597,-5.829596412556054,16430.5949008499,0.114,-0.1501929903248339,-0.09186933123590706,27.2919,3
E01003091,0.15701270139381304,-0.009595205415636776,12.359550561797752,19863.184079602,0.17,-0.1501929903248339,-0.09186933123590706,11.2054,3
E01003092,-0.013015353853579855,-0.014657842513561465,-29.84901277584204,12181.3570069753,0.254,-0.1501929903248339,-0.09186933123590706,14.3351,3
E01003093,-0.1563407158394587,0.6835544816104192,95.0,34707.4829931973,0.246,-0.1501929903248339,-0.09186933123590706,29.4133,3
E01003094,0.11400165184506544,0.4511825024541184,-23.42857142857143,18081.1808118081,0.196,-0.1501929903248339,-0.09186933123590706,25.5264,3
E01003095,0.35270302057914515,0.775738854324311,-3.571428571428571,11252.4209167205,0.086,-0.1501929903248339,-0.09186933123590706,20.3382,3
E01003096,-0.04045729952921314,0.8228073497560445,-2.1698113207547167,16785.7142857143,0.096,-0.1501929903248339,-0.09186933123590706,23.9323,3
E01003097,0.0605290605571172,1.2263760960508558,14.496376811594203,16452.5993883792,0.2,-0.1501929903248339,-0.09186933123590706,19.1563,3
E01003098,0.08326667268835622,0.5277510821173899,22.58064516129032,18754.6699875467,0.144,-0.1501929903248339,-0.09186933123590706,20.3637,3
E01003099,0.03304791210194733,0.03621418361283405,-18.97435897435897,5857.98816568047,0.159,-0.1501929903248339,-0.09186933123590706,36.3335,3
E01003100,-0.005216064029978806,1.5380263993595267,7.860923076923076,19448.8188976378,0.055,0.6328267687524755,-0.09186933123590706,29.4847,3
E01003101,-0.09298902410828246,0.3998691713112518,14.496376811594203,13235.5478861087,0.187,-0.1501929903248339,-0.09186933123590706,43.76,3
E01003102,0.1334678596149728,1.2962578990006506,4.273504273504273,11042.7968655817,0.131,0.3386908789384845,-0.09186933123590706,48.9786,3
E01003104,-0.11556982512137494,1.7015646059929244,-13.379973878972573,19743.2762836186,0.118,-0.1501929903248339,-0.09186933123590706,33.1821,3
E01003105,0.09584073630158987,1.9062400818015692,-33.33333333333333,19457.2025052192,0.217,-0.1501929903248339,-0.09186933123590706,34.266,3
E01003106,0.0830441020690516,1.1059130693917563,26.421052631578945,17983.1932773109,0.177,-0.1501929903248339,-0.09186933123590706,24.5518,3
E01003107,-0.0045172029346740505,0.9034123825743914,37.333333333333336,15220.0772200772,0.108,-0.1501929903248339,-0.09186933123590706,40.2344,3
E01003108,39.705202328112804,0.3725376276208995,14.496376811594203,19750.3121098627,0.215,-0.1501929903248339,-0.09186933123590706,34.503,0
E01003109,0.19177329363217926,0.5011616746779064,-65.56122448979592,11596.5439519159,0.144,0.7887842115688644,7.93844637614749,40.5233,0
E01003110,0.07211790803045838,0.6739691140886125,17.381489841986454,14638.3543463835,0.099,-0.1501929903248339,2.685104964910009,35.8431,3
E01003111,-0.09396909359669785,1.3008276364198537,-7.4074074074074066,24190.4761904762,0.254,-0.1501929903248339,-0.09186933123590706,10.7118,3
E01003112,8.297242122691614,1.573156853399629,95.85106382978724,12442.799461642,0.207,0.411126280594744,-0.09186933123590706,19.2349,3
E01003113,-0.3018614334793881,-0.043788680599751835,6.103896103896104,13434.6504559271,0.121,-0.1501929903248339,-0.09186933123590706,23.4474,3
E01003114,-0.1477609075180157,-0.04983826750676046,3.151862464183381,12187.5,0.103,-0.1501929903248339,-0.09186933123590706,23.2293,3
E01003115,0.12341031893385399,-0.19819089774739065,7.896131820275325,15533.0882352941,0.121,-0.1501929903248339,-0.09186933123590706,23.8308,3
E01003116,0.09694844274663621,-0.2843946247110765,91.83673469387756,5823.86363636364,0.097,-0.1501929903248339,-0.09186933123590706,10.7579,1
E01003117,-0.2770114833448819,0.05956284467750354,19.1358024691358,12869.9284009547,0.118,-0.1501929903248339,-0.09186933123590706,25.3702,3
E01003118,-0.3885779818143892,-0.14103885899298563,8.9609375,9465.72104018913,0.146,-0.1501929903248339,-0.09186933123590706,24.2963,3
E01003119,0.14527163364015683,-0.024696558463757016,16.201117318435752,13386.057410662,0.09,-0.1501929903248339,-0.09186933123590706,25.192,3
E01003120,-0.10627184823363107,0.14518018621519152,-7.043879907621248,18331.043956044,0.149,-0.1501929903248339,-0.09186933123590706,32.4049,3
E01003121,-0.09433311940668078,0.9387229670170657,14.496376811594203,24012.9449838188,0.251,-0.1501929903248339,-0.09186933123590706,15.0396,3
E01003122,0.29623267756475924,1.3950894276155101,-3.4267912772585665,20106.5891472868,0.144,-0.1501929903248339,-0.09186933123590706,11.1862,3
E01003123,0.025430406491987165,0.5715728641842935,-4.580152671755725,11396.9571230982,0.104,-0.1501929903248339,-0.09186933123590706,20.2283,3
E01003124,-0.22659209676907974,0.6424937712576022,-15.517241379310343,17835.1783517835,0.188,-0.1501929903248339,-0.09186933123590706,25.4205,3
E01003125,-0.29953166829549754,1.098619480689376,14.496376811594203,24046.6392318244,0.232,-0.1501929903248339,-0.09186933123590706,22.0857,3
E01003126,-0.05922851278968823,0.36889339650559555,14.496376811594203,15342.1859039837,0.192,-0.1501929903248339,-0.09186933123590706,31.3618,3
E01003127,0.07291713889068888,0.4724071913275111,59.03890160183066,13209.2330603127,0.124,-0.1501929903248339,-0.09186933123590706,29.9984,3
E01003128,-0.009487103695284152,0.033300001222273154,19.708029197080293,17647.0588235294,0.224,-0.1501929903248339,-0.09186933123590706,25.1733,3
E01003129,-0.0013486066634821122,1.3740649190167402,18.867924528301888,20208.3333333333,0.121,-0.1501929903248339,-0.09186933123590706,22.0109,3
E01003130,-0.20295282070849852,0.10386517166913911,43.31065759637188,13053.4867975626,0.104,-0.1501929903248339,-0.09186933123590706,28.5139,3
E01003131,-0.24755998342409422,0.08792304485195306,-17.75700934579439,11704.9180327869,0.07,-0.1501929903248339,-0.09186933123590706,26.0568,3
E01003132,0.2654811919745609,-0.2619238786112646,10.41902604756512,11096.27547435,0.219,-0.1501929903248339,-0.09186933123590706,7.06321,3
E01003133,-0.102397691197071,-0.1485682465923189,34.756097560975604,9200.23014959724,0.147,-0.1501929903248339,-0.09186933123590706,22.9089,2
E01003134,-0.1845667171058243,-0.16214728664042313,8.737864077669903,9789.08188585608,0.122,-0.1501929903248339,-0.09186933123590706,11.9002,2
E01003135,0.006742847032876027,0.0605796390336819,13.285272914521112,16627.9069767442,0.174,-0.1501929903248339,-0.09186933123590706,23.9584,3
E01003136,-0.07961881298210935,0.4514087649584321,8.203000000000001,14609.4420600858,0.111,-0.1501929903248339,-0.09186933123590706,18.4794,3
E01003137,-0.03867535500482139,0.040277414364046873,-4.375,14338.9529724933,0.212,-0.1501929903248339,-0.09186933123590706,27.1266,3
E01003138,-0.27070829134095487,-0.12465039484474816,-7.196969696969697,13066.4652567976,0.039,-0.1501929903248339,-0.09186933123590706,14.1278,1
E01003139,-0.35643170259436163,-0.4176580253898941,49.275362318840585,13510.9717868339,0.079,-0.1501929903248339,-0.09186933123590706,11.4202,1
E01003140,-0.1604178049112669,-0.45909063327598154,9.398201058201058,11119.9421965318,0.13,-0.1501929903248339,-0.09186933123590706,10.1648,2
E01003141,0.11682425197170197,-0.35390708892240696,23.711340206185564,11520.5395462906,0.142,-0.1501929903248339,-0.09186933123590706,15.497,2
E01003142,-0.0694673563863111,-0.2934710940899151,35.22727272727273,10451.2372634643,0.121,-0.1501929903248339,-0.09186933123590706,9.78606,1
E01003143,-0.3705447032275444,-0.4210577228595011,31.979695431472084,9002.47831474597,0.213,-0.1501929903248339,-0.09186933123590706,8.71718,2
E01003144,0.053700649139648005,-0.4685927414062532,48.095238095238095,2941.99168481489,0.078,-0.1501929903248339,-0.09186933123590706,10.203,1
E01003145,-0.07887602347509964,-0.2039806706260692,10.429447852760736,11441.4957780458,0.109,-0.1501929903248339,-0.09186933123590706,19.2197,1
E01003146,-0.027128354486762665,-0.34646169774473223,17.78557114228457,13289.7959183673,0.179,-0.1501929903248339,-0.09186933123590706,11.387,3
E01003147,-0.1564975269576051,-0.16187097630680375,11.283759092918316,11796.6101694915,0.149,-0.1501929903248339,-0.09186933123590706,16.2004,3
E01003148,0.07337331668893315,-0.2121068135725592,3.14922480620155,10138.960370561,0.123,-0.1501929903248339,-0.09186933123590706,11.4274,2
E01003149,-0.12921239240011834,-0.3627580008709141,7.579462102689487,7053.0673692134,0.094,-0.1501929903248339,-0.09186933123590706,5.06236,1
E01003150,-0.16198591609273183,-0.30165151508338195,-12.668810289389068,11738.5943279901,0.186,-0.1501929903248339,-0.09186933123590706,20.8747,3
E01003151,-0.32773526797355657,-0.05530427201791277,-2.4390243902439024,14594.7955390335,0.254,0.47069557625489217,-0.09186933123590706,21.2,3
E01003152,-0.2908186294751784,-0.04578021419267319,-0.7058823529411765,9518.61943687557,0.067,-0.1501929903248339,-0.09186933123590706,9.85664,1
E01003153,-0.25599418142154395,0.48114916373110583,-8.982035928143713,20049.0998363339,0.075,-0.1501929903248339,-0.09186933123590706,30.5073,3
E01003154,-0.24587986430109623,-0.22317863756339268,2.857142857142857,10459.4017094017,0.202,-0.1501929903248339,-0.09186933123590706,3.8886,2
E01003155,-0.12702626092948804,0.02211210972816797,19.90521327014218,12193.9393939394,0.096,-0.1501929903248339,-0.09186933123590706,21.3928,1
E01003156,0.3339292450454976,-0.2601397734965636,21.100917431192663,14511.9863013699,0.109,-0.1501929903248339,-0.09186933123590706,6.41393,1
E01003157,0.18045036315963453,-0.20642568638427383,29.42105263157895,10345.8556946929,0.094,-0.1501929903248339,-0.09186933123590706,12.3109,1
E01003158,-0.010506375963236251,0.14510752868247548,12.036336109008328,14190.1692183723,0.037,-0.1501929903248339,-0.09186933123590706,5.545,1
E01003159,-0.20634106093987775,0.4536746860644222,-10.76923076923077,9558.01104972376,0.236,-0.1501929903248339,-0.09186933123590706,8.65718,3
E01003160,-0.06711518961411397,-0.25487996908812444,14.496376811594203,13613.8613861386,0.192,-0.1501929903248339,-0.09186933123590706,10.5807,3
E01003161,-0.1711985692838372,-0.10565929839441385,3.2,9941.12699747687,0.128,-0.1501929903248339,-0.09186933123590706,12.1883,2
E01003162,-0.1477303598975976,0.016676622257297494,-0.3913588850174215,17401.6468435499,0.193,-0.1501929903248339,-0.09186933123590706,16.3414,3
E01003163,-0.0841683987125432,-0.23004609402672743,-10.344827586206897,8061.93806193806,0.097,-0.1501929903248339,-0.09186933123590706,10.7231,1
E01003164,0.04284860698610211,0.3521299653170119,-9.20651068158698,12044.0771349862,0.152,-0.1501929903248339,-0.09186933123590706,25.453,3
E01003165,-0.027128354486762665,-0.416458529128841,-16.666666666666664,8558.9519650655,0.155,-0.1501929903248339,-0.09186933123590706,11.2646,2
E01003166,-0.3923862518265179,-0.15850495128015094,5.466237942122187,11564.3906655143,0.125,-0.1501929903248339,-0.09186933123590706,28.0271,3
E01003167,-0.058490578116057755,-0.3502591701080171,4.529616724738676,8582.91457286432,0.065,-0.1501929903248339,-0.09186933123590706,19.8273,1
E01003168,-0.2345466971259646,-0.2716237943704389,14.496376811594203,7667.46987951807,0.258,-0.1501929903248339,-0.09186933123590706,11.984,3
E01003169,-0.13083752580636368,0.26588946037027705,11.702127659574469,12351.3940031562,0.127,-0.1501929903248339,-0.09186933123590706,20.2196,3
E01003170,-0.012587687167725818,-0.37319859759516555,5.184940554821664,5866.99813548788,0.072,-0.1501929903248339,-0.09186933123590706,14.5917,1
E01003171,0.19044707194147234,0.5101396422168619,22.63157894736842,16078.61936721,0.138,-0.1501929903248339,-0.09186933123590706,15.1857,3
E01003172,-0.18472352822397073,-0.21458087401519624,13.583138173302109,15611.156685808,0.233,-0.1501929903248339,-0.09186933123590706,9.28574,3
E01003173,0.04749948219476467,0.5889076925599575,4.055557534100218,13280.1276935355,0.074,-0.1501929903248339,-0.09186933123590706,11.1269,1
E01003174,-0.3066441725828556,-0.09552648771923797,11.40495867768595,12117.4142480211,0.261,-0.1501929903248339,-0.09186933123590706,18.4958,3
E01003175,-0.3537435119975649,0.027500285194612423,14.496376811594203,12662.8194558945,0.243,-0.1501929903248339,-0.09186933123590706,5.59811,3
E01003176,-0.07680611671556618,0.7338306922227165,54.0,15389.4571203777,0.239,-0.1501929903248339,-0.09186933123590706,35.6581,3
E01003177,0.2350871065529527,1.2513909787459432,-4.349775784753363,17788.0658436214,0.138,-0.1501929903248339,-0.09186933123590706,21.6908,3
E01003178,-0.07714284795874388,1.0404223806754453,9.018427368506693,15432.5581395349,0.092,-0.1501929903248339,-0.09186933123590706,18.2823,3
E01003179,0.06519419132197489,0.3588764345534108,-14.666666666666666,22109.5890410959,0.251,-0.1501929903248339,-0.09186933123590706,8.65668,3
E01003180,-0.15120515172016155,0.029897898121506245,-28.94540014958863,12183.4992887624,0.145,-0.1501929903248339,-0.09186933123590706,8.44229,3
E01003181,-0.07828798178205036,0.5631698664241388,25.87209302325581,16961.8696186962,0.254,-0.1501929903248339,-0.09186933123590706,23.1787,3
E01003182,0.3547067181999054,-0.05984501272797896,55.08982035928144,10626.0387811634,0.164,-0.1501929903248339,-0.09186933123590706,6.63217,2
E01003183,-0.1373441689554285,0.04067655127311566,-3.5357142857142856,11337.2859025033,0.187,-0.1501929903248339,-0.09186933123590706,22.3691,3
E01003184,-0.1924520761897613,0.44023477470113237,3.2432432432432434,21921.0053859964,0.252,-0.1501929903248339,-0.09186933123590706,15.43,3
E01003185,1.0084970729291765,1.0656342025974666,18.53448275862069,18068.1818181818,0.177,-0.1501929903248339,-0.09186933123590706,20.292,3
E01003186,0.1283386683613146,0.3181691338915508,23.03664921465969,13523.4899328859,0.109,-0.1501929903248339,-0.09186933123590706,20.7004,3
E01003187,-0.12047223586763837,0.3681482819778591,-3.0303030303030303,13032.4400564175,0.26,-0.1501929903248339,-0.09186933123590706,8.36782,3
E01003188,-0.1766589564335805,0.5545229456548478,5.295698924731183,15000.0,0.239,-0.1501929903248339,-0.09186933123590706,12.2311,3
E01003189,-0.418633446125797,-0.37951429301499556,11.444492070295755,8853.40314136126,0.266,-0.1501929903248339,-0.09186933123590706,6.55551,3
E01003190,-0.26182232797932126,-0.4250164143710096,1.232394366197183,7417.17791411043,0.232,-0.1501929903248339,-0.09186933123590706,9.6281,2
E01003191,-0.3114791820590386,-0.3674052345435348,10.124333925399643,8259.98988366211,0.221,-0.1501929903248339,-0.09186933123590706,6.17321,2
E01003192,-0.32297866405644676,-0.5249162005541687,11.827956989247312,1712.26136587286,0.284,-0.1501929903248339,-0.09186933123590706,3.95064,2
E01003193,-0.3015478112430951,-0.4089405172524309,14.117647058823527,4896.67049368542,0.16,-0.1501929903248339,-0.09186933123590706,7.18445,2
E01003194,-0.33022184427559353,-0.4757368972686727,-3.111111111111111,5688.29593693147,0.232,-0.1501929903248339,-0.09186933123590706,11.355,2
E01003195,-0.42699670576027565,-0.40753384176391105,-14.9469537580017,8142.85714285714,0.131,-0.1501929903248339,-0.09186933123590706,4.84938,2
E01003196,0.24885921345103437,-0.5271997672294475,11.126373626373626,6860.02994011976,0.23,-0.1501929903248339,-0.09186933123590706,8.83732,2
E01003197,-0.2905710329728418,-0.5534685725223238,10.526315789473683,7693.03201506591,0.29,-0.1501929903248339,-0.09186933123590706,5.55736,3
E01003198,0.3736808634956291,-0.33256991251466195,6.4393939393939394,8771.41169521559,0.138,-0.1501929903248339,-0.09186933123590706,16.2482,2
E01003199,-0.07064343977240967,-0.12554984972510277,34.44444444444444,6062.51973476476,0.084,-0.1501929903248339,-0.09186933123590706,17.7425,1
E01003200,-0.16086583667739984,-0.502187322120548,-0.6802721088435374,2280.60671722644,0.043,-0.03967620739405387,-0.09186933123590706,15.4334,1
E01003201,-0.15296927679930938,-0.15897897195977617,-2.4390243902439024,11251.5964240102,0.163,0.37728725797937673,-0.09186933123590706,43.6123,3
E01003202,-0.08148954211087425,-0.2698668483455934,68.47826086956522,6854.41941074523,0.04,-0.1501929903248339,-0.09186933123590706,17.5475,1
E01003203,0.18120641676498356,-0.21047927457336654,3.333333333333333,14008.0971659919,0.183,-0.1501929903248339,-0.09186933123590706,11.7271,3
E01003204,0.919786783234884,-0.39833261205909515,12.665862484921592,6708.17120622568,0.126,-0.1501929903248339,-0.09186933123590706,12.553,1
E01003205,-0.048297855436536884,0.06081371377919577,14.496376811594203,15633.3333333333,0.241,-0.1501929903248339,-0.09186933123590706,19.8528,3
E01003206,4.641138632733818,-0.37653770101958267,11.627906976744184,8136.25304136253,0.086,-0.1501929903248339,-0.09186933123590706,21.4174,1
E01003207,-0.06861202301460297,0.26105078989740343,19.595536959553694,14623.6559139785,0.233,-0.1501929903248339,-0.09186933123590706,31.5761,3
E01003209,-0.2464988555569376,0.42094567020074536,-22.0,16503.5516969219,0.145,-0.1501929903248339,-0.09186933123590706,27.8807,3
E01003210,-0.22443363784871065,-0.06891541111222149,15.384615384615383,10610.0795755968,0.105,-0.1501929903248339,-0.09186933123590706,25.7272,1
E01003211,-0.17178661097688647,-0.19284493865151606,29.186046511627907,7615.49925484352,0.131,-0.1501929903248339,-0.09186933123590706,19.7389,1
E01003212,-0.16459943472850644,0.29221609486332223,-10.37735849056604,9324.74455797423,0.13,-0.1501929903248339,-0.09186933123590706,17.5802,3
E01003213,-0.02524662106900493,-0.25517284231219384,-2.232558139534884,9668.68875408306,0.121,-0.1501929903248339,-0.09186933123590706,15.4353,2
E01003214,-0.25095559259899536,0.22325391815605808,16.228070175438596,12049.8084291188,0.15,-0.1501929903248339,-0.09186933123590706,18.1305,3
E01003215,0.04596975135690219,0.2791705321481879,5.054151624548736,10065.851364064,0.104,-0.1501929903248339,-0.09186933123590706,39.7127,3
E01003216,-0.20537032544659,-0.3456720167836638,94.21052631578948,9291.11531190926,0.13,-0.1501929903248339,-0.09186933123590706,14.1614,1
E01003217,-0.11180635828585954,-0.4723385600929641,32.180851063829785,10192.9060360921,0.131,-0.1501929903248339,-0.09186933123590706,7.84483,2
E01003218,-0.21530169626253348,-0.40051273356031253,27.536231884057973,11652.6019690577,0.111,-0.1501929903248339,-0.09186933123590706,5.89341,1
E01003219,-0.27881019911185617,-0.3604661692627085,34.52914798206278,8205.25059665871,0.122,-0.1501929903248339,-0.09186933123590706,3.79319,1
E01003220,-0.07652385670290252,-0.37182370294716865,96.92307692307692,9933.18485523385,0.153,-0.1501929903248339,-0.09186933123590706,8.7527,1
E01003221,-0.13600007365703004,-0.4011477442402976,15.471698113207546,6475.87653581061,0.173,-0.1501929903248339,-0.09186933123590706,15.5751,2
E01003222,-0.3752490367719387,-0.417921790623005,13.612565445026178,9486.05795516676,0.128,-0.1501929903248339,-0.09186933123590706,6.46738,2
E01003223,-0.3105644505365175,-0.40928598066817445,18.33333333333333,5721.05619498984,0.091,-0.1501929903248339,-0.09186933123590706,12.3205,1
E01003224,-0.14708885986881656,-0.27959426808964066,13.044195580441956,11676.5285996055,0.148,-0.1501929903248339,-0.09186933123590706,8.66499,2
E01003225,-0.05692246693459309,-0.3080523377595153,32.89473684210527,7524.65946453734,0.061,-0.1501929903248339,-0.09186933123590706,7.02174,1
E01003226,0.15712470933534622,-0.27369907472116284,-11.912751677852349,9530.38674033149,0.091,-0.1501929903248339,-0.09186933123590706,19.141,1
E01003227,0.2424299576070291,-0.15999401935875324,3.368375451263538,6931.4957438184,0.092,-0.1501929903248339,-0.09186933123590706,15.2386,1
E01003228,0.04720011551466686,-0.20701999864886197,23.55129288438093,11026.7229254571,0.091,-0.1501929903248339,-0.09186933123590706,15.068,1
E01003229,-0.24554384047649666,-0.22838276606523225,4.922155688622754,7846.44194756554,0.24,-0.1501929903248339,-0.09186933123590706,9.09471,2
E01003230,0.16731743201486723,-0.21260942891902757,-1.8486187845303863,9606.26185958254,0.156,-0.1501929903248339,-0.09186933123590706,8.57196,2
E01003231,-0.24901608666402578,-0.13373931398821132,13.259668508287293,9219.2018507808,0.127,-0.1501929903248339,-0.09186933123590706,12.7198,2
