LSOA11CD,average_price,airbnb_count,airbnb_density
E01002432,150.0,2.0,6.147240928477148
E01002433,156.0,2.0,4.33172969823576
E01002434,0.0,0.0,0.0
E01002435,0.0,0.0,0.0
E01002436,126.5,2.0,4.366377178596832
E01002437,50.0,1.0,2.2866068143123988
E01002438,115.33333333333333,10.0,2.705401289522179
E01002439,0.0,0.0,0.0
E01002440,91.0,2.0,1.1198121653308277
E01002441,55.0,3.0,0.42512526587998106
E01002442,84.0,2.0,1.0091317166200513
E01002443,79.42857142857143,17.0,6.518547082074979
E01002444,250.94545454545454,58.0,3.6688596674496643
E01002445,0.0,1.0,5.26465669488532
E01002446,60.0,6.0,3.0634257123038044
E01002447,156.13793103448276,32.0,17.131420179289076
E01002448,70.25,5.0,6.9581363821366145
E01002449,174.45,26.0,69.04745108884858
E01002450,80.5,4.0,18.5443109019869
E01002451,136.5,2.0,9.507459370779358
E01002452,67.0,4.0,11.881162164193928
E01002453,300.0,1.0,3.6515317231737434
E01002454,123.5,2.0,1.2113882525370119
E01002455,147.0,3.0,8.385374940610332
E01002456,65.0,1.0,3.1879672548699194
E01002457,97.0,2.0,8.846385461700029
E01002458,59.0,2.0,2.036962427935465
E01002459,320.0,1.0,1.97673334708933
E01002460,43.0,3.0,7.90808062878004
E01002461,76.5,6.0,2.37813805871713
E01002462,78.33333333333333,3.0,7.1852563141853025
E01002463,75.0,1.0,1.6230209994716902
E01002464,0.0,0.0,0.0
E01002465,0.0,0.0,0.0
E01002466,160.0,1.0,4.330241450966617
E01002467,0.0,0.0,0.0
E01002468,225.0,2.0,10.122675709334283
E01002469,0.0,3.0,12.847120029328163
E01002470,22.0,2.0,5.231593626149441
E01002471,129.0,7.0,26.24303252912153
E01002472,59.0,5.0,9.38344149325884
E01002473,0.0,0.0,0.0
E01002474,135.28571428571428,7.0,7.5630081750576075
E01002475,173.0,2.0,2.663753945147698
E01002476,76.5,4.0,6.376949760479156
E01002477,0.0,1.0,3.1738960946309813
E01002478,74.0,1.0,2.71933503492961
E01002479,144.33333333333334,5.0,6.39902873909465
E01002480,160.5,3.0,4.710274836402802
E01002481,152.33333333333334,3.0,8.14069899356147
E01002482,145.0,2.0,3.1493523259832243
E01002483,84.83333333333333,6.0,16.647494171798968
E01002484,51.8,6.0,25.52580032317742
E01002485,0.0,2.0,6.6507611835032865
E01002486,70.85714285714286,8.0,7.8048986762225425
E01002487,103.33333333333333,9.0,46.51729004903716
E01002488,52.0,9.0,30.003285465937093
E01002489,44.0,3.0,10.929078080333438
E01002490,104.5,8.0,23.685041034215757
E01002491,55.375,8.0,42.3426043166513
E01002492,200.0,1.0,3.852389342600219
E01002493,53.0,3.0,17.095712245622202
E01002494,118.5,2.0,0.7526045522837251
E01002495,42.25,4.0,8.87501464349404
E01002496,43.0,2.0,3.396007392988399
E01002497,110.9375,18.0,26.626736287747068
E01002498,227.66666666666666,4.0,10.105003765874963
E01002499,0.0,3.0,1.3132038992831911
E01002501,45.0,1.0,4.509876967084513
E01002502,64.33333333333333,7.0,37.078957441384254
E01002503,73.33333333333333,3.0,15.634938331547126
E01002504,61.285714285714285,9.0,20.14881071471077
E01002505,140.0,3.0,4.271359238806338
E01002506,72.85714285714286,9.0,31.67318971821371
E01002507,54.0,5.0,4.555724924346185
E01002508,116.625,10.0,28.150556094112677
E01002509,45.0,3.0,6.618763736182183
E01002511,90.0,4.0,16.197887289827122
E01002512,94.0,12.0,10.138241801666707
E01002513,90.0,7.0,12.40405863228385
E01002514,120.9,12.0,41.9076320383465
E01002515,74.4,14.0,22.442181666860026
E01002516,120.0,5.0,8.549227149919226
E01002518,96.75,5.0,22.305620618057265
E01002519,136.83333333333334,12.0,18.853086644112157
E01002520,213.5,12.0,23.33130176423256
E01002521,135.0,8.0,14.798462177810261
E01002523,41.2,8.0,47.57842015758446
E01002525,81.75,8.0,15.773953568568551
E01002526,116.3529411764706,23.0,77.3192519290266
E01002527,0.0,0.0,0.0
E01002528,58.142857142857146,8.0,23.030501099491996
E01002529,64.6,21.0,81.94234641782523
E01002530,0.0,0.0,0.0
E01002531,91.5,4.0,11.577446237750538
E01002532,71.61904761904762,26.0,43.900863659834364
E01002533,40.0,2.0,1.495142986944395
E01002534,85.0,1.0,2.4737612980118335
E01002535,127.5,4.0,9.712335379317503
E01002536,60.5,2.0,5.075082309365207
E01002537,64.6,11.0,24.533209637195935
E01002538,52.5,3.0,2.912589002023379
E01002539,0.0,0.0,0.0
E01002540,0.0,1.0,4.370284873215516
E01002541,145.0,7.0,18.29579837664277
E01002542,88.0,4.0,22.244157020437246
E01002543,130.33333333333334,3.0,11.338734856344583
E01002544,145.33333333333334,3.0,4.880868208216908
E01002545,0.0,3.0,10.367049646914692
E01002546,0.0,0.0,0.0
E01002547,0.0,0.0,0.0
E01002548,98.66666666666667,7.0,6.066537839015487
E01002549,88.0,6.0,10.012242467999842
E01002550,76.5,5.0,20.539269938414712
E01002551,49.0,3.0,9.404322869577452
E01002552,69.25,4.0,15.209121607695621
E01002553,132.83333333333334,7.0,37.23886060625363
E01002554,109.16666666666667,31.0,24.76940662348641
E01002555,318.0833333333333,27.0,38.06935511225915
E01002556,42.0,1.0,5.0025483229573995
E01002557,72.375,11.0,32.90800038529311
E01002558,34.0,3.0,12.70870388794581
E01002559,123.5,10.0,4.200646555732001
E01002560,200.0,4.0,11.698063218106318
E01002561,55.5,3.0,12.474543027534503
E01002562,207.57142857142858,8.0,8.363150963352744
E01002563,104.3125,28.0,55.50413872131693
E01002564,101.30434782608695,33.0,137.000452183187
E01002565,121.25714285714285,44.0,97.10597950540749
E01002566,191.19148936170214,66.0,112.15365202007413
E01002567,129.14285714285714,15.0,68.684569305535
E01002568,116.05263157894737,23.0,115.04712185846846
E01002569,194.15384615384616,22.0,107.31660803061891
E01002570,192.9375,21.0,142.83022099474806
E01002571,166.25,5.0,25.07497375662688
E01002572,153.54545454545453,20.0,22.107319506427242
E01002573,194.66666666666666,21.0,116.09713954510205
E01002574,180.0,11.0,68.04371793595945
E01002575,178.0625,20.0,88.04786240068462
E01002576,234.0,8.0,43.57835479272616
E01002577,384.27272727272725,22.0,62.24003881459649
E01002578,187.28571428571428,10.0,19.957753334643908
E01002579,173.0,8.0,19.686869370749402
E01002580,175.9090909090909,18.0,156.70010034099596
E01002581,244.125,15.0,81.55807500541431
E01002582,179.77777777777777,12.0,68.73083398769285
E01002583,0.0,0.0,0.0
E01002584,81.2,8.0,24.153329258540506
E01002585,321.5,4.0,19.56960089895956
E01002586,61.0,3.0,7.124190050609575
E01002587,94.0,3.0,13.033086543736436
E01002588,65.5,2.0,14.479429810273956
E01002589,53.36363636363637,15.0,15.212581961488505
E01002590,55.0,3.0,8.428961463884427
E01002591,75.66666666666667,6.0,18.41483569359887
E01002592,52.25,7.0,4.054991749658804
E01002593,89.4,7.0,15.771476053472973
E01002594,34.25,4.0,14.765908687183597
E01002595,50.5,2.0,7.39381923093984
E01002596,50.666666666666664,4.0,8.7037622166307
E01002598,48.857142857142854,8.0,35.85267646379281
E01002599,35.0,1.0,5.4875312177392885
E01002600,0.0,0.0,0.0
E01002601,46.666666666666664,3.0,1.9207097309052472
E01002602,63.5,2.0,9.46210398106523
E01002603,45.0,5.0,22.50747517018854
E01002604,69.0,2.0,6.687002273695441
E01002605,175.44444444444446,12.0,36.67203107018777
E01002606,0.0,1.0,4.873305103147305
E01002607,56.666666666666664,5.0,14.464371167833413
E01002608,47.0,2.0,5.6999826905987545
E01002609,185.0,1.0,4.679766930931112
E01002610,100.5,2.0,1.3200714489601943
E01002611,97.6,6.0,6.9183987356045975
E01002612,100.26666666666667,16.0,48.710626110904904
E01002613,79.0,7.0,31.66325308373519
E01002614,101.0,10.0,16.76720400536839
E01002615,54.666666666666664,3.0,3.157346667191863
E01002616,40.666666666666664,6.0,26.1743569822443
E01002617,176.5,2.0,4.397341196211396
E01002618,223.0,1.0,4.285488405759973
E01002619,49.0,4.0,16.96287019933781
E01002620,38.0,3.0,9.810258855926822
E01002621,150.0,1.0,3.571510256062814
E01002622,76.0,4.0,19.63396641250213
E01002623,98.8,6.0,29.837949734909976
E01002624,102.28571428571429,11.0,49.57787617093894
E01002625,52.0,2.0,10.255823375889692
E01002626,55.0,1.0,2.8239206670816452
E01002627,50.0,2.0,16.26279530714118
E01002628,71.66666666666667,3.0,8.559696534346067
E01002629,63.5,13.0,24.24705605124024
E01002630,65.33333333333333,6.0,25.208883491790303
E01002631,54.666666666666664,4.0,19.326757020346047
E01002632,79.0,3.0,8.156078869082235
E01002633,34.0,2.0,2.0388498716307764
E01002634,85.0,3.0,12.437689232079483
E01002635,103.25,4.0,7.439776171700882
E01002636,36.0,5.0,24.214193343991703
E01002637,0.0,0.0,0.0
E01002638,93.5,5.0,6.225989625339135
E01002639,105.0,5.0,26.718790020230607
E01002640,66.85714285714286,7.0,31.479701980249867
E01002641,117.16666666666667,21.0,103.1622243884868
E01002642,140.71428571428572,8.0,30.35444668550897
E01002643,69.5,9.0,27.58094377072221
E01002645,84.0,9.0,34.12353676846463
E01002646,83.0,5.0,35.25377856922648
E01002647,38.333333333333336,3.0,16.90323224577625
E01002648,104.625,11.0,47.164007045620025
E01002649,81.5,11.0,53.995654673201074
E01002650,51.0,3.0,1.759619522843191
E01002651,53.5,4.0,29.99110160408028
E01002652,72.0,4.0,20.759729145759028
E01002653,137.5,4.0,18.483977225012822
E01002654,110.5,3.0,7.1706282987179915
E01002655,62.5,5.0,19.516268421258754
E01002656,70.66666666666667,15.0,71.18602217052323
E01002657,80.6,14.0,59.960412612911576
E01002658,76.16666666666667,9.0,51.11089757426975
E01002659,113.0,6.0,21.14884164080085
E01002660,76.66666666666667,3.0,11.234880517516546
E01002661,123.5,5.0,18.1828802480569
E01002662,129.0,11.0,44.00249392866141
E01002663,138.5,4.0,22.890266506613376
E01002664,155.53333333333333,19.0,73.51385092206435
E01002665,55.0,1.0,7.30051802642768
E01002666,38.666666666666664,3.0,11.463465653190779
E01002667,120.47368421052632,28.0,89.40003015154932
E01002668,144.5,9.0,26.589370891653722
E01002669,165.0,3.0,9.696137578382439
E01002670,185.16666666666666,13.0,29.346451771257644
E01002671,85.55555555555556,11.0,44.61679831243331
E01002672,221.6,10.0,38.10695727761192
E01002673,0.0,2.0,36.65895513013342
E01002674,100.2,5.0,17.513885106185803
E01002675,111.14285714285714,9.0,29.55103808124551
E01002676,108.4,7.0,7.316957934673229
E01002677,117.08333333333333,17.0,74.25409885374486
E01002678,150.2608695652174,25.0,6.7816703648822205
E01002679,76.125,12.0,25.877800223388864
E01002680,71.5,9.0,22.06097001423855
E01002681,56.75,11.0,35.39247041693568
E01002682,125.18181818181819,15.0,34.50974868155258
E01002683,244.57142857142858,12.0,47.88436145388712
E01002684,97.04545454545455,30.0,75.87639912652436
E01002686,136.5,4.0,4.09018354953795
E01002687,147.5,13.0,72.71573457581663
E01002689,236.77777777777777,11.0,79.48320486830745
E01002690,252.71428571428572,10.0,54.408552249701785
E01002691,141.2,25.0,49.36378105614559
E01002692,150.08,36.0,107.71941853188633
E01002693,174.0,30.0,145.10061979177192
E01002694,272.5925925925926,47.0,642.6270396515714
E01002695,170.35555555555555,73.0,618.8057355436633
E01002696,216.53846153846155,60.0,405.98459388077924
E01002697,167.3235294117647,56.0,509.0431195836247
E01002698,198.76190476190476,43.0,394.7388917093999
E01002699,372.1666666666667,17.0,186.5134168261657
E01002700,202.2941176470588,28.0,155.3061840741039
E01002701,174.02380952380952,61.0,733.811287441931
E01002702,174.89473684210526,110.0,945.0111074869332
E01002703,190.5581395348837,65.0,756.8860179812222
E01002704,195.97014925373134,115.0,345.31980304647124
E01002706,197.47169811320754,77.0,559.8888805946099
E01002707,205.74193548387098,56.0,473.81723182820735
E01002708,130.18055555555554,107.0,318.7674865751115
E01002709,160.05555555555554,58.0,713.2695411644843
E01002710,242.76470588235293,81.0,572.3486741630459
E01002711,160.688,169.0,1119.0997176845854
E01002712,174.21428571428572,56.0,479.17488086884936
E01002713,126.1,33.0,236.92019676752972
E01002714,190.3181818181818,46.0,405.57412854099346
E01002715,113.83333333333333,44.0,762.326407735118
E01002716,143.2941176470588,39.0,299.7677733445979
E01002717,322.22222222222223,22.0,179.7988035755244
E01002718,224.96,41.0,411.56537038778674
E01002719,248.92307692307693,23.0,154.38724816754325
E01002720,88.07142857142857,29.0,288.10022909038156
E01002721,138.09677419354838,57.0,470.16044259803436
E01002722,187.88235294117646,28.0,328.4787969225846
E01002723,147.48275862068965,52.0,503.0042054339072
E01002724,227.00884955752213,160.0,611.6907583031515
E01002725,239.27272727272728,20.0,316.2128940714385
E01002726,279.84615384615387,73.0,440.52855713541607
E01002727,160.375,37.0,322.740253003698
E01002728,181.6734693877551,77.0,842.9803069657116
E01002729,230.51111111111112,63.0,475.0946796295503
E01002730,146.9090909090909,49.0,352.25513812423856
E01002731,106.0,83.0,472.472711359471
E01002732,85.23076923076923,29.0,217.57896330723108
E01002733,195.8421052631579,38.0,426.19761471765395
E01002734,112.34615384615384,42.0,354.87522746074285
E01002735,142.47368421052633,32.0,298.4778828894093
E01002736,110.5,14.0,186.67287927425357
E01002737,123.125,22.0,291.616201061485
E01002738,136.8,32.0,124.70472292683795
E01002739,203.27777777777777,39.0,325.29663248474077
E01002740,152.41379310344828,57.0,261.6017254686099
E01002741,123.82352941176471,30.0,282.81816330822676
E01002742,219.0,27.0,249.47104930805457
E01002743,111.58333333333333,31.0,323.71429290760585
E01002744,279.8181818181818,26.0,266.1153497055923
E01002745,152.33333333333334,33.0,300.5931970200788
E01002747,135.52380952380952,34.0,326.45198809393423
E01002748,98.58823529411765,31.0,214.429656718172
E01002749,248.125,13.0,155.8331867900949
E01002751,639.3,16.0,210.42231152724423
E01002752,154.0,13.0,145.81324103386737
E01002753,115.4375,23.0,282.27641049510305
E01002754,136.5,24.0,195.88881978848022
E01002755,90.11111111111111,10.0,99.36163378430429
E01002756,110.11111111111111,16.0,138.9422720780943
E01002757,121.16666666666667,19.0,215.41561733463712
E01002758,94.6,18.0,151.9713499398057
E01002759,130.75,13.0,120.37888690111994
E01002760,124.46153846153847,20.0,219.41059224816152
E01002762,777.3,47.0,288.3083055203193
E01002763,134.91304347826087,32.0,326.4387698747857
E01002764,166.26666666666668,49.0,375.9696499451697
E01002765,145.1578947368421,54.0,310.5833214221517
E01002766,119.11111111111111,29.0,206.17365934859856
E01002767,126.27272727272727,43.0,372.0982268977705
E01002768,183.16666666666666,20.0,192.06253595041144
E01002769,211.0,24.0,112.09836119161672
E01002770,150.11111111111111,38.0,179.68710629035309
E01002771,97.55555555555556,31.0,253.6123949664898
E01002772,99.25,28.0,264.1919654877505
E01002773,74.25,13.0,137.21518961191325
E01002774,101.73333333333333,27.0,152.2792941458542
E01002775,187.7058823529412,37.0,311.43843014576817
E01002776,117.05,37.0,327.1411565899882
E01002777,144.40740740740742,51.0,431.3174196774981
E01002778,139.4,43.0,422.440695009696
E01002779,159.6551724137931,58.0,519.5716244466435
E01002780,166.43478260869566,41.0,516.7090419632467
E01002781,551.75,16.0,178.0603588486458
E01002782,120.22222222222223,26.0,292.56183287106893
E01002783,146.0,47.0,487.60823536138565
E01002784,168.25,36.0,280.36827163917195
E01002785,353.38461538461536,17.0,118.82824834066179
E01002786,152.375,29.0,268.0389115549391
E01002787,139.58333333333334,25.0,226.79488058784332
E01002788,99.41176470588235,28.0,223.48009482811952
E01002789,99.55,34.0,252.12582914439818
E01002790,379.35714285714283,31.0,396.8483467057514
E01002791,150.95652173913044,33.0,228.76629467694582
E01002792,178.10714285714286,46.0,434.7192522290198
E01002793,159.91666666666666,56.0,533.4544573493624
E01002794,201.35,62.0,339.1103546142003
E01002795,153.7391304347826,55.0,310.8658350698026
E01002796,132.14285714285714,32.0,413.85508030593803
E01002797,197.42857142857142,39.0,363.9933192930668
E01002798,174.94117647058823,48.0,344.43807094452
E01002799,139.85,37.0,435.63465603473725
E01002800,182.66666666666666,32.0,372.18647505210276
E01002801,237.15384615384616,40.0,382.0797270753985
E01002802,150.45714285714286,56.0,515.1328887184902
E01002803,178.93846153846152,127.0,715.7912808384325
E01002804,111.88235294117646,27.0,250.67991895560073
E01002805,106.84210526315789,28.0,218.11895558942007
E01002806,132.875,36.0,323.75897286621193
E01002807,721.0,17.0,186.83512057907805
E01002808,130.41666666666666,21.0,159.23392361048775
E01002809,106.94444444444444,28.0,309.35361516879146
E01002810,157.0,22.0,265.2632669937237
E01002811,125.0,10.0,97.49946406934143
E01002812,236.75409836065575,85.0,940.6323790447544
E01002813,453.70454545454544,60.0,546.9786966007706
E01002814,259.06410256410254,96.0,661.1161612577891
E01002815,283.48387096774195,45.0,699.5339505222444
E01002816,214.34782608695653,30.0,503.7448193735629
E01002817,341.1136363636364,53.0,335.37758485029906
E01002818,510.048,145.0,772.5983155312814
E01002819,498.68243243243245,173.0,798.3649931025284
E01002820,428.17525773195877,125.0,740.1489918458675
E01002821,395.1454545454545,65.0,343.89339191050203
E01002822,339.16279069767444,55.0,490.75773219061836
E01002823,317.74285714285713,45.0,544.7351643950299
E01002824,272.95652173913044,54.0,357.9847650808791
E01002825,265.16,34.0,177.24771775057633
E01002826,307.74,56.0,251.77466907196407
E01002827,262.82894736842104,100.0,395.26555565428635
E01002828,2852.2380952380954,39.0,401.4991880033242
E01002829,317.35555555555555,60.0,1053.521037517962
E01002830,241.88888888888889,54.0,719.5462286831671
E01002831,220.796875,76.0,679.5159469766128
E01002832,280.0285714285714,62.0,813.7262438154348
E01002833,220.875,41.0,565.0620285915671
E01002834,287.1607142857143,67.0,1096.3091054118293
E01002835,415.4269005847953,205.0,1369.4511623560386
E01002836,578.4375,47.0,637.1737179447147
E01002837,252.02631578947367,54.0,849.3486769573306
E01002838,285.1923076923077,34.0,481.94563315029535
E01002839,253.73026315789474,177.0,2773.473929131368
E01002840,241.25,27.0,299.02547212518533
E01002841,224.8846153846154,65.0,575.0994658734382
E01002842,101.0,6.0,354.99359117182854
E01002843,238.52631578947367,44.0,650.6024268374231
E01002844,461.36,39.0,315.85436241073523
E01002845,271.38461538461536,34.0,480.20208801410394
E01002846,172.09803921568627,82.0,793.0552776725295
E01002847,181.3,112.0,1556.1133658437147
E01002848,189.29545454545453,102.0,1252.9707417559766
E01002849,205.10204081632654,79.0,1218.6071998534142
E01002850,225.6086956521739,153.0,2019.8764397132545
E01002851,182.71875,96.0,1619.2846852110927
E01002852,200.25806451612902,47.0,91.55120409870484
E01002853,295.2916666666667,39.0,611.6849112136484
E01002854,153.5,39.0,296.9360090427735
E01002855,342.5365853658537,58.0,549.0566792838548
E01002856,182.1627906976744,65.0,853.5224701270321
E01002857,146.75,14.0,230.4148598308458
E01002858,254.56410256410257,199.0,3457.714623508439
E01002859,661.9791666666666,62.0,482.5857188838483
E01002860,383.3787878787879,75.0,694.0590808626142
E01002861,347.6019417475728,128.0,1467.4430509352885
E01002862,623.5813953488372,55.0,1253.5686708159915
E01002863,728.5409836065573,75.0,598.3690682063228
E01002864,273.8787878787879,44.0,147.53895359633714
E01002865,513.0,22.0,168.58733722507964
E01002866,175.9,103.0,661.2151068412695
E01002867,229.87755102040816,77.0,736.2834438684213
E01002868,285.9375,32.0,129.01919896814684
E01002869,312.3125,45.0,443.84159148473964
E01002870,154.3,22.0,172.86819986403466
E01002871,284.6857142857143,46.0,352.4878948469654
E01002872,239.22222222222223,17.0,174.8919175864113
E01002873,246.2258064516129,45.0,346.86072579828686
E01002874,259.4166666666667,45.0,544.5815482115979
E01002875,269.88235294117646,31.0,195.00088209665043
E01002876,347.53333333333336,43.0,337.09282966460137
E01002877,181.0,37.0,219.93972968182203
E01002878,157.8048780487805,64.0,530.2858784833767
E01002879,208.36666666666667,43.0,506.05452329981915
E01002880,207.36363636363637,14.0,217.09481646231953
E01002881,196.16666666666666,12.0,204.55756047425498
E01002882,271.95454545454544,35.0,296.10886316621014
E01002883,219.53333333333333,40.0,347.12250719979045
E01002884,220.5252525252525,128.0,1664.229109985477
E01002885,204.7865168539326,119.0,2245.1859195652232
E01002886,271.51063829787233,70.0,567.9918107037229
E01002887,391.97872340425533,62.0,840.3186297382957
E01002888,283.27358490566036,124.0,1488.674756325296
E01002889,274.625,51.0,440.5465827345918
E01002890,272.13793103448273,73.0,465.06745953608026
E01002891,572.2166666666667,78.0,787.3969142090459
E01002892,471.5217391304348,68.0,903.2619708688761
E01002893,250.35593220338984,95.0,938.7181111217653
E01002894,259.2692307692308,105.0,1064.1487671771058
E01002895,310.80645161290323,41.0,382.223192233067
E01002896,337.72727272727275,72.0,623.9865543350322
E01002897,264.6170212765957,60.0,419.7752819224852
E01002898,358.17857142857144,47.0,365.61040261673594
E01002899,568.5238095238095,23.0,323.53078078814775
E01002900,667.5882352941177,28.0,213.73503530756287
E01002901,299.27272727272725,21.0,64.61876856831341
E01002902,733.4864864864865,59.0,424.9047402379067
E01002903,404.04,31.0,282.2136662258003
E01002904,99.75,4.0,40.09128064014331
E01002905,177.8235294117647,35.0,210.9161681501646
E01002906,219.95454545454547,27.0,140.09918852458594
E01002907,153.5,7.0,136.72175262050786
E01002908,319.44444444444446,25.0,256.1613124869227
E01002909,183.3658536585366,60.0,602.1689816408535
E01002910,226.5,35.0,248.60985945762206
E01002911,227.82758620689654,40.0,328.7151244574555
E01002912,307.4047619047619,56.0,498.42753280028853
E01002913,257.5245901639344,74.0,681.5246975879423
E01002914,280.0571428571429,51.0,286.60873627041207
E01002915,57.0,2.0,6.828834981927841
E01002916,0.0,0.0,0.0
E01002917,425.3333333333333,8.0,28.449857645466075
E01002918,101.0,5.0,11.541755966212897
E01002919,71.25,8.0,10.353708413078362
E01002920,177.66666666666666,4.0,8.635508723668584
E01002921,140.57142857142858,12.0,69.50201946127314
E01002922,106.8,5.0,15.734812032216404
E01002923,104.0,5.0,42.62356087488385
E01002924,183.0,1.0,3.1408874365661923
E01002925,249.66666666666666,6.0,25.972785969933224
E01002926,95.0,5.0,17.32920295198627
E01002927,231.5,3.0,13.679485883771703
E01002928,45.285714285714285,8.0,31.283324088781697
E01002929,88.23076923076923,17.0,28.131072553772064
E01002930,150.8,13.0,48.510879052593495
E01002931,65.0,4.0,13.099359726917893
E01002932,131.33333333333334,5.0,21.574492920379317
E01002933,137.0,15.0,90.90289538981513
E01002934,67.75,6.0,29.112158499095955
E01002935,142.44444444444446,24.0,124.65414236990425
E01002937,135.0,6.0,40.39584556245574
E01002938,122.6,10.0,41.917087136425515
E01002939,190.0,1.0,3.7757750408552373
E01002940,97.5,2.0,9.089168497484073
E01002941,80.0,1.0,1.6043662395813414
E01002942,85.5,3.0,14.053046485448709
E01002943,0.0,3.0,9.782630110839293
E01002944,175.0,1.0,3.341597878683591
E01002945,136.33333333333334,5.0,20.27804335237324
E01002946,170.0,5.0,10.629077901168085
E01002947,0.0,0.0,0.0
E01002948,186.6,7.0,1.3287604211702255
E01002949,0.0,2.0,6.655747033867194
E01002950,70.25,4.0,4.139477423966258
E01002951,151.5,9.0,40.31524937411684
E01002952,176.25,7.0,4.9117236843081855
E01002953,345.6666666666667,7.0,6.020604639072539
E01002954,140.33333333333334,5.0,21.911718995977882
E01002955,136.93333333333334,20.0,40.822273640976434
E01002956,145.42857142857142,9.0,14.059967573053566
E01002957,78.0,10.0,43.01172876655059
E01002958,49.0,3.0,16.71532168547637
E01002959,240.0,1.0,2.3551808199276936
E01002960,179.0,10.0,37.47023872878643
E01002961,111.0,3.0,8.748995711348503
E01002962,214.33333333333334,3.0,12.357374204506597
E01002963,118.0,5.0,26.493942139187123
E01002964,88.6923076923077,21.0,66.9648066904449
E01002965,140.89473684210526,23.0,64.92438158006404
E01002966,56.857142857142854,14.0,28.08985033146624
E01002967,242.6,12.0,60.81664411572552
E01002968,106.81818181818181,36.0,64.60713407375974
E01002969,263.0,5.0,71.987297112943
E01002970,110.66666666666667,6.0,20.722329639402872
E01002971,70.2,7.0,22.055852278377248
E01002972,93.375,10.0,59.83124349571857
E01002973,78.88888888888889,12.0,40.41666658026204
E01002974,120.66666666666667,21.0,102.21422199067901
E01002975,80.8,5.0,16.908158700380902
E01002976,207.0,5.0,17.714970730639138
E01002977,60.333333333333336,4.0,13.318004733811467
E01002978,55.0,4.0,11.04039383568497
E01002979,82.0,4.0,11.896693611944016
E01002980,36.0,5.0,21.637769088910183
E01002981,76.42857142857143,7.0,18.390974100296194
E01002982,0.0,1.0,3.874197961326642
E01002983,115.33333333333333,10.0,15.554076077196331
E01002984,98.8,6.0,21.991154491467473
E01002985,105.0,6.0,35.60096456663561
E01002986,52.0,5.0,11.454784369245086
E01002987,244.375,16.0,75.22075889726584
E01002988,90.33333333333333,3.0,10.53539668886651
E01002989,78.35714285714286,21.0,137.6194091759421
E01002990,168.88888888888889,12.0,71.49268320373521
E01002991,295.0,7.0,30.281874664067974
E01002992,91.25,11.0,33.31115465252215
E01002993,169.0,3.0,18.036471985833714
E01002994,49.0,5.0,15.756053538676426
E01002995,84.0,4.0,9.624095231287829
E01002996,130.0,2.0,10.144918934902448
E01002997,72.6,9.0,37.78864906141267
E01002998,162.0,4.0,27.416776231954113
E01002999,142.9090909090909,21.0,111.25096684278049
E01003000,0.0,0.0,0.0
E01003001,39.5,8.0,21.741354907315333
E01003002,130.16666666666666,7.0,22.920117534068577
E01003003,87.4,7.0,30.702716794023907
E01003004,0.0,0.0,0.0
E01003005,0.0,0.0,0.0
E01003006,205.0,3.0,9.28077873349862
E01003007,193.45454545454547,11.0,54.72184926434753
E01003008,240.25,5.0,24.970164900656258
E01003009,132.77777777777777,11.0,36.73389154486261
E01003010,160.0,5.0,16.42538219551096
E01003011,83.75,11.0,43.93037695541579
E01003013,243.68571428571428,66.0,192.01045326729445
E01003014,2246.0,64.0,341.2676871112424
E01003015,4002.9736842105262,50.0,531.2678566150696
E01003016,349.0,19.0,117.91269954505947
E01003017,219.1904761904762,56.0,426.62813154440306
E01003018,117.0625,59.0,387.1244367543118
E01003019,137.06896551724137,57.0,381.33491322573747
E01003020,89.8,55.0,381.8903604813714
E01003021,187.1875,25.0,154.52333380898114
E01003022,139.53846153846155,30.0,261.4554129245091
E01003023,92.84615384615384,45.0,358.700873905083
E01003024,120.0,35.0,276.91289747830854
E01003025,100.12,35.0,225.69416527680926
E01003026,181.41176470588235,33.0,95.23411549989535
E01003027,346.5,13.0,105.48860122134005
E01003028,196.16666666666666,12.0,87.04583737625937
E01003029,201.95,28.0,188.16491386068157
E01003030,150.07692307692307,28.0,169.38644786398123
E01003031,156.0,9.0,99.58679030372203
E01003032,139.625,30.0,164.58571914569876
E01003033,214.83333333333334,10.0,67.21761282884799
E01003034,162.26666666666668,33.0,295.3011762374709
E01003035,157.4090909090909,36.0,311.3399689368325
E01003036,202.15384615384616,29.0,255.09452501915143
E01003037,195.08333333333334,21.0,182.566224320278
E01003038,271.625,23.0,175.68204212398913
E01003039,154.29166666666666,41.0,221.77408033351622
E01003040,201.46153846153845,27.0,174.29286787577672
E01003041,120.23529411764706,32.0,327.11427984040455
E01003042,172.46153846153845,21.0,224.2901427721922
E01003043,141.71428571428572,38.0,370.5843815024154
E01003044,141.4,11.0,165.2221820062144
E01003045,89.66666666666667,21.0,183.45068819435062
E01003046,152.0,19.0,199.9664921847708
E01003047,107.11111111111111,40.0,219.21772280848467
E01003048,183.6,20.0,161.51286730747225
E01003049,101.85,33.0,281.8783893570781
E01003050,105.21739130434783,42.0,427.79518998591595
E01003051,92.55172413793103,39.0,217.08667539878297
E01003052,90.33333333333333,36.0,285.07232988951955
E01003053,154.83333333333334,41.0,354.63285740039794
E01003054,145.92857142857142,33.0,368.8164534774757
E01003055,135.44444444444446,47.0,346.25030264623183
E01003056,139.375,42.0,492.67727896174114
E01003057,135.57894736842104,31.0,321.8801388204329
